ID,Barcode,Item_Name,MRP,Rate_A,Rate_B,WS_Price,Rate_C,Last_Used,Available_Stock,UOM,HSN,Tax_Percentage,Discount_Percentage,Low_Stock_Quantity,Expiry_Date,Description,Total_Sold,Brand_Name,Supplier_Name,Full_Bin_Qty,Managed_Bin
4428,4428,Amante Slim Pad Bra 10202 36B Black,845,800,800,593.52,800,03-10-2021,1,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4429,4429,Amante Slim Pad Bra 10202 38B Nude,845,800,800,593.52,800,03-10-2021,1,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4430,4430,Amante Slim Pad Bra 10202 38B Black,845,800,800,593.52,800,03-10-2021,1,Pcs,6212,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4431,4431,Amante Printed Panty 43105 S Combo,495,470,470,347.69,470,21-12-2022,3,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4432,4432,Amante Printed Panty 43105 M Combo,495,470,470,347.69,470,10-12-2022,11,Pcs,6108,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4433,4433,Amante Printed Panty 43105 L Combo,495,470,470,347.69,470,21-12-2022,6,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
4434,4434,Amante Printed Panty 43105 XL Combo,495,470,470,347.69,470,04-12-2022,6,Pcs,6108,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4435,4435,Amante Plain Panty 43005 S Combo,495,470,420,347.67,420,20-11-2022,3,Pcs,6108,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
4436,4436,Amante Plain Panty 43005 M Combo,525,470,470,368.76,470,22-01-2023,6,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
4437,4437,Amante Plain Panty 43005 L Combo,525,470,470,368.76,470,22-01-2023,7,Pcs,6108,0,0,0,01-01-2100,Sunder,5,,,0,FALSE
4438,4438,Amante Plain Panty 43005 XL Combo,495,470,420,347.67,420,12-09-2022,1,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4439,4439,Kool Shorts Black S,155,110,80,67,80,02-10-2022,12,Pcs,,0,0,2,01-01-2100,Swaroop,5,,,0,FALSE
4440,4440,Kool Shorts White S,150,110,80,55,80,10-07-2022,8,Pcs,,0,0,2,01-01-2100,Swaroop,2,,,0,FALSE
4441,4441,Kool Shorts White M,150,110,80,55,80,22-07-2022,6,Pcs,,0,0,2,01-01-2100,Swaroop,3,,,0,FALSE
4442,4442,Kool Shorts White L,150,110,80,55,80,29-08-2022,14,Pcs,,0,0,2,01-01-2100,Swaroop,2,,,0,FALSE
4443,4443,Kool Shorts White XL,150,110,80,60,80,20-12-2022,6,Pcs,,0,0,2,01-01-2100,Swaroop,2,,,0,FALSE
4444,4444,Kool Shorts White 2XL,150,110,80,65,80,29-09-2022,-4,Pcs,,0,0,2,01-01-2100,Swaroop,8,,,0,FALSE
4445,4445,Sonia Slip Dixcy Blk 90 117,117,105,100,65.5,100,24-06-2022,9,Pcs,,0,0,0,01-01-2100,,1,,,0,FALSE
4446,4446,Sonia Slip Dixcy Blk 95 126,126,110,100,78,100,30-10-2022,16,Pcs,,0,0,0,01-01-2100,,3,,,0,FALSE
4447,4447,1380 XL Sports Bra Jockey,819,740,740,565.23,648.355,21-12-2021,0,Pcs,6212,0,0,1,01-01-2100,A Pagli jockey,0,,,0,FALSE
4448,4448,SB06 Enamor Non-Padded Sports Bra 36 Black 349,349,310,0,246.18,0,12-07-2022,0,Pcs,6212,0,0,0,01-01-2100,Enaor Queens Collection,1,,,0,FALSE
4449,4449,SB06 Enamor Non-Padded Sports Bra 30 Black 349,349,310,0,246.18,0,10-05-2022,0,Pcs,6212,0,0,0,01-01-2100,Enaor Queens Collection,1,,,0,FALSE
4450,4450,6540 Body Care 32 Bra 290,290,260,265,188.5,265,23-01-2023,0,Pcs,6212,0,0,2,01-01-2100,R.K Traders,11,,,0,FALSE
4451,4451,6540 Body Care 32 Bra 290,290,260,250,188.5,250,16-12-2021,0,Pcs,6212,0,0,2,01-01-2100,R.K Traders,0,,,6,TRUE
4452,4452,6540 Body Care 34 Bra 290,290,260,265,188.5,265,27-09-2022,1,Pcs,6212,0,0,2,01-01-2100,R.K Traders,6,,,0,FALSE
4453,4453,6540 Body Care 34 Bra 270,270,250,250,175.5,250,23-11-2022,0,Pcs,6212,0,0,2,01-01-2100,R.K Traders,3,,,0,FALSE
4454,4454,6540 Body Care 36 Bra 290,290,265,265,188.5,265,02-10-2022,3,Pcs,6212,0,0,2,01-01-2100,R.K Traders,4,,,0,FALSE
4455,4455,6540 Body Care 36 Bra 270,270,250,250,175.5,250,24-06-2022,2,Pcs,6212,0,0,2,01-01-2100,R.K Traders,2,,,0,FALSE
4456,4456,6581 Body Care 34 D cup Bra,320,290,290,208,290,18-01-2023,3,Pcs,6212,0,0,2,01-01-2100,R.K Traders,3,,,0,FALSE
4457,4457,6581 Body Care 36 D cup Bra,320,290,290,208,290,11-09-2022,4,Pcs,6212,0,0,2,01-01-2100,R.K Traders,1,,,0,FALSE
4458,4458,6581 Body Care 38 D cup Bra,320,290,290,208,290,14-11-2021,6,Pcs,6212,0,0,2,01-01-2100,R.K Traders,0,,,0,FALSE
4459,4459,6581 Body Care 40 D cup Bra,320,290,290,208,290,26-09-2022,1,Pcs,6212,0,0,2,01-01-2100,R.K Traders,5,,,0,FALSE
4460,4460,Lux Inferno Thermal Top 85 443,443,375,400,315,400,30-12-2021,0,Pcs,,0,0,0,01-01-2100,Bakliwal,0,,,0,FALSE
4461,4461,Lux Inferno Thermal Top 100 476,476,400,430,335,430,20-12-2022,0,Pcs,,0,0,2,01-01-2100,Bakliwal,1,,,0,FALSE
4462,4462,Lux Inferno Thermal Slip 95 447,447,400,470,310,470,13-01-2022,0,Pcs,,0,0,0,01-01-2100,Bakliwal,0,,,0,FALSE
4463,4463,Lux Inferno Thermal Slip 100 523,523,425,470,310,470,30-12-2021,1,Pcs,,0,0,0,01-01-2100,Bakliwal,0,,,0,FALSE
4464,4464,lux Inferno Thermal Lower 80 473,473,375,430,285,430,25-11-2022,0,Pcs,,0,0,2,01-01-2100,Bakliwal,1,,,0,FALSE
4465,4465,lux Inferno Thermal Lower 105 517,517,450,470,365,470,01-02-2022,0,Pcs,,0,0,2,01-01-2100,Bakliwal,0,,,0,FALSE
4466,4466,Bralatte Slip 8836 Wide Black,460,325,300,190,300,09-12-2022,4,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4467,4467,Bralatte Slip 8836 Wide Blue,460,325,300,190,300,14-11-2021,1,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,0,,,0,FALSE
4468,4468,Bralatte Slip 8833 Adj. Pista,460,325,300,190,300,27-11-2022,1,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,2,,,0,FALSE
4469,4469,Bralatte Slip 8833 Adj. Black,460,325,300,190,300,13-05-2022,2,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4470,4470,Bralatte Slip 8833 Adj. Maroon,460,325,300,190,300,21-01-2023,0,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,3,,,0,FALSE
4471,4471,Bralatte Slip 8833 Adj. Blue,460,325,300,190,300,28-02-2022,4,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4472,4472,Bralatte Slip 8833 Adj. Skin,460,325,300,190,300,22-06-2022,4,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4473,4473,Tube Adj with Hook 971 Black,399,270,270,160,270,08-03-2022,0,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4474,4474,Tube Adj with Hook 971 White,399,270,270,160,270,06-03-2022,1,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,1,,,0,FALSE
4475,4475,Bralatte 927 Black,399,250,250,140,250,16-01-2022,0,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,0,,,0,FALSE
4476,4476,Bralatte 927 White,399,250,250,140,250,14-11-2021,3,Pcs,6212,0,0,0,01-01-2100,Saheli Collection,0,,,0,FALSE
4477,4477,Hook Holder With  Elastic Belt,50,40,35,20,18,02-12-2022,28,Pcs,,0,0,0,01-01-2100,Helisha,5,,,0,FALSE
4478,4478,Hook Holder 3 Pin,50,35,30,20,30,23-10-2022,28,Pcs,,0,0,0,01-01-2100,Hilesha,8,,,0,FALSE
4479,4479,Lace Top 652 Blk,399,250,220,110,220,14-01-2023,6,Pcs,,0,0,1,01-01-2100,Helisha,4,,,0,FALSE
4480,4480,Lace Top 652 Grey,399,250,220,110,220,23-10-2022,-1,Pcs,,0,0,1,01-01-2100,Helisha,4,,,0,FALSE
4481,4481,Seamless Panty 665 Red,399,200,200,0,200,16-12-2022,4,Pcs,6108,0,0,2,01-01-2100,Helisha,7,,,0,FALSE
4482,4482,Seamless Panty 665 Blk,399,200,200,75,200,24-01-2023,2,Pcs,6108,0,0,0,01-01-2100,Helisha,9,,,0,FALSE
4483,4483,Niker Dot Boy Leg 85,150,125,105,75,105,25-01-2023,13,Pcs,,0,0,2,01-01-2100,Bakliwal Hosiery,24,,,0,FALSE
4484,4484,Niker Dot Boy Leg 90,150,125,105,75,105,25-01-2023,12,Pcs,,0,0,2,01-01-2100,Bakliwal,17,,,0,FALSE
4485,4485,Niker Dot Boy Leg 95,150,125,105,75,105,02-11-2022,6,Pcs,,0,0,2,01-01-2100,Bakliwal,14,,,0,FALSE
4486,4486,Niker Dot Boy Leg 100,150,125,110,75,110,21-12-2022,7,Pcs,,0,0,2,01-01-2100,Bakliwal,11,,,0,FALSE
4487,4487,1525 Plain Bikini Combo XL Jockey 359,359,325,325,247.75,325,04-12-2022,2,Pcs,,0,0,2,01-01-2100,A Pagli,2,,,0,FALSE
4488,4488,Kly Manvi Cotton C 38 252,252,225,0,168.84,0,07-12-2021,4,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,0,,,0,FALSE
4489,4489,Kly Manvi Cotton D 40 252,252,225,0,168.84,0,06-12-2022,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,5,,,0,FALSE
4490,4490,Lia Babydoll Nightie 1112Blk ME112,449,220,219,110,219,03-03-2022,1,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,1,,,0,FALSE
4491,4491,Lia Babydoll Nightie 1112Mrn ME112,449,220,219,110,219,15-02-2022,4,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,0,,,0,FALSE
4492,4492,Lia Babydoll Nightie 1124Blk ME1124,449,250,219,125,219,07-07-2022,0,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,5,,,0,FALSE
4493,4493,Lia Babydoll Nightie 1124Blue ME1124,449,250,219,125,219,09-06-2022,5,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,1,,,0,FALSE
4494,4494,Lia Babydoll Nightie 1124Red ME1124,449,250,219,125,219,20-05-2022,5,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,1,,,0,FALSE
4495,4495,Lia Babydoll Night Suit 1201Blk,449,250,219,120,219,01-10-2022,3,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,2,,,0,FALSE
4496,4496,Lia Babydoll Night Suit 1201Red,449,250,219,120,219,16-03-2022,4,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,1,,,0,FALSE
4497,4497,Lia Babydoll Night Suit 1201Navy,449,250,219,120,219,05-07-2022,4,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,2,,,0,FALSE
4498,4498,Lia Babydoll Night Suit 1201Mrn,449,250,219,120,219,16-08-2022,3,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,3,,,0,FALSE
4499,4499,Lia Babydoll Night Suit 1202Grey,449,300,219,150,219,23-06-2022,2,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,2,,,0,FALSE
4500,4500,Lia Babydoll Night Suit 1202Blk,449,280,219,130,219,12-03-2022,0,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,1,,,0,FALSE
4501,4501,Lia Babydoll Night Suit 1202Green,449,280,219,130,219,28-12-2021,0,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,0,,,0,FALSE
4502,4502,Lia Babydoll Night Suit 1202Mrn,449,280,219,130,219,23-06-2022,0,Pcs,,0,0,0,01-01-2100,Mohan Enterprises,2,,,0,FALSE
4503,4503,Kly Maashi C-Cup 36 Coral,349,315,0,247.79,0,07-12-2021,1,Pcs,,0,0,0,01-01-2100,Piyush Enterperises,0,,,0,FALSE
4504,4504,Trylo TP 38,216,190,180,110,155,14-10-2022,10,Pcs.,,0,0,2,01-01-2100,Trylo TP  38- Bra - Bharat,1,,,0,FALSE
4505,4505,1802 Zever Broad Belt 110,132,115,100,69,93,10-07-2022,11,Pcs,,0,0,0,01-01-2100,Bharat,1,,,0,FALSE
4506,4506,Flower Set 30,250,220,220,136,0,11-04-2022,1,Pcs,,0,0,0,01-01-2100,Bharat,2,,,3,TRUE
4507,4507,Flower Set 32,250,220,220,136,0,07-02-2022,1,Pcs,,0,0,0,01-01-2100,Bharat,0,,,3,TRUE
4508,4508,Flower Set 34,250,220,220,136,0,16-12-2021,1,Pcs,,0,0,0,01-01-2100,Bharat,0,,,3,TRUE
4509,4509,Flower Set 36,250,220,220,136,0,10-09-2022,1,Pcs,,0,0,0,01-01-2100,Bharat,2,,,3,TRUE
4510,4510,Hand Gloves Full Pink White,120,80,50,45,48.5,27-09-2022,4,Pcs,,0,0,3,01-01-2100,Bharat,2,,,0,FALSE
4511,4511,Hand Gloves Simplex Skin,150,100,55,57,47.5,19-07-2022,3,Pcs,,0,0,2,01-01-2100,Bharat,6,,,0,FALSE
4512,4512,Hand Gloves Simplex Skin Printed,150,100,55,59,47.5,01-11-2022,1,Pcs,,0,0,2,01-01-2100,Bharat,8,,,0,FALSE
4513,4513,Bralatte 166,399,270,0,160,0,14-01-2023,1,Pcs,6212,0,0,2,01-01-2100,Bharat,17,,,0,FALSE
4514,4514,Seamless Panty 8002,399,200,0,91,0,25-01-2023,12,Pcs,6108,0,0,2,01-01-2100,Bharat,17,,,0,FALSE
4515,4515,1723 Non-Wired Padded Bra 32 Jockey 749,749,675,675,516.9,623,26-06-2022,0,Pcs,6212,0,0,2,01-01-2100,A Pagali,2,,,0,FALSE
4516,4516,Micky Shorts,220,150,150,108,150,13-03-2022,0,Pcs,,0,0,0,01-01-2100,BHarat Handloom,3,,,0,FALSE
4517,4517,Toko Shorts,280,200,200,140,200,04-11-2022,10,Pcs,,0,0,0,01-01-2100,BHarat Handloom,7,,,0,FALSE
4518,4518,Jara Rib Shorts,305,220,200,152,200,29-07-2022,1,Pcs,,0,0,0,01-01-2100,BHarat Handloom,6,,,0,FALSE
4519,4519,Gown Sapna Front Open B44,580,390,380,244,350,16-12-2021,8,Pcs,,0,0,0,01-01-2100,Bharat Handloom,0,,,0,FALSE
4520,4520,Gown Sapna Alpine Kaftani D94,920,700,700,494,700,13-01-2022,1,Pcs,,0,0,0,01-01-2100,Bharat Handloom,0,,,0,FALSE
4521,4521,Gown Simran Kaftan B22,480,360,360,222,360,14-09-2022,5,Pcs,,0,0,0,01-01-2100,Bharat Handloom,3,,,0,FALSE
4522,4522,Gown Simran Lizy Bizy B80,515,420,400,280,400,03-04-2022,2,Pcs,,0,0,0,01-01-2100,Bharat Handloom,1,,,0,FALSE
4523,4523,Gown Print Reg XXL C15,580,450,400,315,400,19-07-2022,4,Pcs,,0,0,0,01-01-2100,Bharat Handloom,2,,,0,FALSE
4524,4524,Gown Sapna Full Sleeves C40,660,500,500,340,500,12-09-2022,2,Pcs,,0,0,0,01-01-2100,Bharat Handloom,2,,,0,FALSE
4525,4525,Gown Alpine Sangam XXL,780,600,600,372,600,04-12-2022,2,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4526,4526,Benefit Seamless Set 30,377,340,0,180,0,22-01-2023,7,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4527,4527,Benefit Seamless Set 32,415,350,0,182.6,0,21-11-2022,5,Pcs,6212,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
4528,4528,Benefit Seamless Set 34,415,350,0,182.6,0,24-12-2022,1,Pcs,6212,0,0,0,01-01-2100,Sunder,5,Beauty Plus,Sunder Hosiery,0,FALSE
4529,4529,Incare Printed Panty 5XL - 180,180,160,160,114.84,160,22-01-2023,2,Pcs,6108,0,0,0,01-01-2100,Sunder Hosiery,10,,,0,FALSE
4530,4530,Jiya Set 32,375,330,320,160,300,09-10-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4531,4531,Liza Set 34,375,330,320,157,300,24-12-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4532,4532,Liza Set 36,375,330,320,157,300,25-05-2022,2,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4533,4533,Diamond Set 30,360,320,320,160,320,31-10-2022,2,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4534,4534,Diamond Set 32,360,320,320,160,320,28-12-2022,1,Pcs,6108,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4535,4535,Diamond Set 34,360,320,320,160,320,26-12-2022,1,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4536,4536,Diamond Set 36,360,320,320,160,320,05-12-2021,3,Pcs,6108,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4537,4537,Diamond Set Red 32,360,320,320,160,320,24-03-2022,1,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4538,4538,Diamond Set Red 34,360,320,320,160,320,26-05-2022,2,Pcs,6108,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4539,4539,Diamond Set Red 36,360,320,320,160,320,12-02-2022,3,Pcs,6108,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4540,4540,Stylfit Mould C-Cup 40,372,330,330,150,330,21-11-2022,10,Pcs,6212,0,0,0,01-01-2100,Sunder,2,,,0,FALSE
4541,4541,Magical Set 30,322,290,290,142,290,05-12-2021,3,Pcs,,0,0,0,01-01-2100,Sunder,0,,,0,FALSE
4542,4542,Magical Set 32,322,290,290,142,290,17-07-2022,0,Pcs,,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
4543,4543,Panty Fancy X3321,360,230,230,105,230,13-07-2022,6,Pcs,6108,0,0,0,01-01-2100,Sunder,6,,,0,FALSE
4544,4544,Panty Seamless LA22,280,200,180,95,180,15-01-2023,5,Pcs,6108,0,0,0,01-01-2100,Sunder,5,,,0,FALSE
4545,4545,Panty Seamless 988 Plus,360,230,200,130,200,11-06-2022,2,Pcs,6108,0,0,0,01-01-2100,Sunder,9,,,0,FALSE
4546,4546,Boyleg Panty Seamless 2133,395,280,280,160,280,22-08-2022,5,Pcs,6108,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
4547,4547,Gown Kaftan C00,580,450,450,300,450,28-06-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,3,,,0,FALSE
4548,4548,Fancy Nighty Padded,1480,1100,1100,706,1100,15-11-2022,0,Pcs,,0,0,0,01-01-2100,Sunder,5,,,0,FALSE
4549,4549,Fancy Nighty F31,1380,1050,1000,631,1000,08-09-2022,3,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4550,4550,Fancy Nighty E8,1180,940,900,616.35,900,08-09-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,4,,,0,FALSE
4551,4551,Feeding Night Suit Elle Belle L XL,1299,1050,1080,625,1080,08-09-2022,1,Pcs,,0,0,0,01-01-2100,Sunder,1,,,0,FALSE
4552,4552,Life Partner Gown L Hos R SSD Full Sleves,700,590,530,410,420,22-12-2021,9,Pcs,,0,0,1,01-01-2100,SSD Center,0,,,0,FALSE
4553,4553,Life Partner Gown XL Hos R SSD Full Sleves,800,620,550,417,440,19-12-2022,5,Pcs,,0,0,1,01-01-2100,SSD Center,2,,,0,FALSE
4554,4554,Night Suit M SSD Full Sleves,799,650,650,524,650,12-11-2022,0,Pcs,,0,0,0,01-01-2100,SSD Center,3,,,0,FALSE
4555,4555,Florentina Night Suit M SSD  Full Sleves,799,690,690,567,690,13-12-2021,0,Pcs,,0,0,0,01-01-2100,SSD Center-Florentina,0,,,0,FALSE
4556,4556,Red Heart Night Suit M SSD Shirt Full Sleves,899,780,780,610,690,13-12-2021,0,Pcs,,0,0,0,01-01-2100,SSD Center-Red Heart,0,,,0,FALSE
4557,4557,Night Suit L SSD Full Sleves,899,750,750,589,750,14-10-2022,0,Pcs,,0,0,0,01-01-2100,SSD Center,6,,,0,FALSE
4558,4558,Red Heart Night Suit L SSD Shirt Full Sleves,899,780,780,630,690,10-12-2022,0,Pcs,,0,0,0,01-01-2100,SSD Center-Red Heart,2,,,0,FALSE
4559,4559,Night Suit XL SSD Full Sleves,899,750,750,610,750,16-03-2022,1,Pcs,,0,0,0,01-01-2100,SSD Center,1,,,0,FALSE
4560,4560,Red Heart Night Suit  XL SSD Full Sleves,950,820,780,653,690,29-01-2022,1,Pcs,,0,0,0,01-01-2100,SSD Center-Red Heart,0,,,0,FALSE
4561,4561,Night Suit  XXL SSD Full Sleves,899,790,790,546,790,17-12-2021,1,Pcs,,0,0,0,01-01-2100,SSD Center,0,,,0,FALSE
4562,4562,Red Heart Night Suit  XXL SSD Full Sleves,950,820,780,674,690,06-12-2022,2,Pcs,,0,0,0,01-01-2100,"SSD Center-Red Heart,Florentina",1,,,0,FALSE
4563,4563,Feeding Short Gown L,699,550,550,380,550,23-02-2022,0,Pcs,,0,0,2,01-01-2100,SSD Garment,0,,,0,FALSE
4564,4564,Feeding Short Gown XL,699,550,550,401,550,03-05-2022,1,Pcs,,0,0,2,01-01-2100,SSD Garment,1,,,0,FALSE
4565,4565,Feeding Short Gown XXL,699,580,580,423,580,17-12-2022,3,Pcs,,0,0,2,01-01-2100,SSD Garment,3,,,0,FALSE
4566,4566,Feeding Short Gown XXXL,699,580,580,401,580,03-07-2022,1,Pcs,,0,0,2,01-01-2100,SSD Garment,1,,,0,FALSE
4567,4567,Red Heart Lower L,520,350,350,235,0,22-12-2022,9,Pcs,,0,0,2,01-01-2100,SSD Grament,2,,,0,FALSE
4568,4568,Red Heart Lower XL,520,350,350,241,0,15-06-2022,2,Pcs,,0,0,2,01-01-2100,SSD Grament,3,,,0,FALSE
4569,4569,Red Heart Lower XXL,540,370,370,251,0,03-06-2022,0,Pcs,,0,0,2,01-01-2100,SSD Grament,6,,,0,FALSE
4570,4570,Bath Robe M,789,450,450,235,450,17-07-2022,3,Pcs.,,0,0,1,01-01-2100,Bath Robe Multi XXL - Bath Robe - Sunder,2,,,0,FALSE
4571,4571,Bath Robe L,789,450,450,235,450,12-12-2021,0,Pcs.,,0,0,1,01-01-2100,Bath Robe Multi XXL - Bath Robe - Sunder,0,,,0,FALSE
4572,4572,Top n Touch Magiya 3Xl Cotton Gown,599,480,480,368,0,12-12-2021,3,Pcs,,0,0,2,01-01-2100,SSD Garment,0,,,0,FALSE
4573,4573,Cotton Reg Gown,599,480,480,368,0,08-09-2022,8,Pcs,,0,0,2,01-01-2100,SSD Garment,0,,,0,FALSE
4574,4574,Deep Umbrella Long Sleeve Gown,399,350,350,182,0,26-08-2022,2,Pcs,,0,0,2,01-01-2100,SSD Garment,1,,,0,FALSE
4575,4575,Red Heart Hosiery Printed Gown XL,750,550,500,380,460,14-09-2022,4,Pcs,,0,0,1,01-01-2100,SSD Center Life Partner,7,,,0,FALSE
4576,4576,Red Heart Hosiery Printed Gown XXL,750,550,500,380,460,07-11-2022,4,Pcs,,0,0,1,01-01-2100,SSD Center Life Partner,5,,,0,FALSE
4577,4577,Glamour 2 Pc Slik Nighty,1299,1100,960,551,950,03-03-2022,0,Pcs,,0,0,0,01-01-2100,SSD Garment,1,,,0,FALSE
4578,4578,Essa Sweety Bloomer 70,70,50,50,37.5,50,06-01-2022,18,Pcs,,0,0,0,01-01-2100,Bakliwal,0,,,0,FALSE
4579,4579,351 Shilpa Long Camisole W 85,112,100,100,56.5,0,20-08-2022,5,Pcs,,0,0,0,01-01-2100,Shree Balaji-Doller,5,,,0,FALSE
4580,4580,351 Shilpa Long Camisole W 90,112,100,100,56.5,0,19-12-2022,4,Pcs,,0,0,0,01-01-2100,Shree Balaji-Doller,6,,,0,FALSE
4581,4581,121 Hipster Printed Doller 105,134,110,120,69.5,120,07-12-2022,10,Pcs,,0,0,2,01-01-2100,Doller-Shree Balaji Hosiery,10,,,0,FALSE
4582,4582,121 Hipster Printed Doller 110,134,110,120,69.5,120,27-10-2022,6,Pcs,,0,0,0,01-01-2100,Doller-Shree Balaji Hosiery,4,,,0,FALSE
4583,4583,Printed Tube Top 8738 Cream,399,250,250,135,250,14-10-2022,6,Pcs,,0,0,1,01-01-2100,SSD Garments,4,,,0,FALSE
4584,4584,Marry Kom Alishan Sports Bra 36,370,330,325,234,0,18-01-2023,3,Pcs,6212,0,0,0,01-01-2100,SSD Garments -Nag,12,,,0,FALSE
4585,4585,Boxer Be You Boy Leg L,142,120,120,85,120,11-12-2021,0,Pcs,,0,0,0,01-01-2100,SSD Garment Alishan,0,,,0,FALSE
4586,4586,Boxer Be You Boy Leg XXL,150,125,120,90,120,11-12-2021,0,Pcs,,0,0,0,01-01-2100,SSD Garment Alishan,0,,,0,FALSE
4587,4587,1888 Buster Padded White,480,270,300,145,280,12-09-2022,0,Pcs,,0,0,0,01-01-2100,SSD Garments,9,,,0,FALSE
4588,4588,1888 Buster Padded Skin,480,270,300,145,280,01-10-2022,11,Pcs,,0,0,0,01-01-2100,SSD Garments,2,,,0,FALSE
4589,4589,1888 Buster Padded Black,480,270,300,145,280,06-01-2023,7,Pcs,,0,0,0,01-01-2100,SSD Garments,13,,,0,FALSE
4590,4590,1888 Buster Padded Red,480,270,300,145,280,23-10-2022,6,Pcs,,0,0,0,01-01-2100,SSD Garments,4,,,0,FALSE
4591,4591,2129 Printed Buster Padded,495,300,300,170,280,17-12-2022,1,Pcs,,0,0,0,01-01-2100,SSD Garments,20,,,0,FALSE
4592,4592,Bloomer Guide Plain 95,88,60,50,44,50,26-03-2022,0,Pcs,,0,0,2,01-01-2100,SSD Garments,9,,,0,FALSE
4593,4593,Bloomer Guide Plain 100,88,60,50,44,50,02-04-2022,0,Pcs,,0,0,2,01-01-2100,SSD Garments,15,,,0,FALSE
4594,4594,19 D Body Care Boy Leg XL,190,170,156,129,156,20-01-2023,1,Pcs,,0,0,0,01-01-2100,Body Care,9,,,0,FALSE
4595,4595,19 D Body Care Boy Leg XXL,185,165,156,125,156,07-01-2023,2,Pcs,,0,0,0,01-01-2100,Body Care,4,,,0,FALSE
4596,4596,6566 Body Care Padded Bra 38 410,410,370,350,266.5,350,24-05-2022,8,Pcs,6212,0,0,2,01-01-2100,R.K Traders,1,,,0,FALSE
4597,4597,6591 Body Care Krutika D-Cup Bra 40 330,330,300,290,214.5,290,29-09-2022,3,Pcs,6212,0,0,0,01-01-2100,R.K.Traders,5,,,0,FALSE
4598,4598,6591 Body Care Krutika E-Cup Bra 36 340,340,310,300,221,300,18-01-2022,1,Pcs,6212,0,0,2,01-01-2100,R.K.Traders,0,,,0,FALSE
4599,4599,Mona Slip Unique Color 65,75,50,45,34,33,14-01-2023,7,Pcs.,,0,0,0,01-01-2100,Bakliwal,9,,,0,FALSE
4600,4600,Mona Slip Long Color 75,106,70,75,44,52,07-05-2022,6,Pcs.,,0,0,0,01-01-2100,Bakliwal,3,,,0,FALSE
